id,timestamp,origin_city,origin_lat,origin_lng,destination_city,destination_lat,destination_lng,distance_km,weight_kg,package_volume_liters,vehicle_type,fuel_type,delivery_method,hour_of_day,day_of_week,month,is_rush_hour,is_weekend,temperature_celsius,precipitation_mm,wind_speed_kmh,avg_traffic_density,actual_co2_emissions_kg,is_fragile,customer_id,route
DEL000094,2024-11-27 17:55:08,Leeds,53.762576,-1.522512,Manchester,53.464799,-2.305344,67.88,6.7,6.81,motorcycle,petrol,express,17,2,11,True,False,12.3,2.0,29.0,1.0,21.08,False,8efca67a-8ef7-4aac-8ecf-39c2cdf833c7,Leeds → Manchester
DEL000095,2024-01-10 02:54:58,Newcastle,55.06123,-1.558631,Liverpool,53.466128,-3.051575,226.44,2.88,2.3,electric_van,electric,standard,2,2,1,False,False,6.9,1.6,27.4,0.6,13.45,True,302a932a-c4a4-47e3-ae57-6e7902436858,Newcastle → Liverpool
DEL000096,2024-07-15 07:43:02,Glasgow,55.779218,-4.279558,Leeds,53.820959,-1.638839,316.0,14.91,9.32,electric_van,electric,standard,7,0,7,True,False,20.3,1.1,27.6,1.0,31.95,True,5183e5ae-6d03-47bd-abef-7fc6730fcd8a,Glasgow → Leeds
DEL000097,2024-09-23 01:45:58,Glasgow,55.84439,-4.299622,London,51.454871,-0.194608,631.84,0.5,0.27,diesel_truck,diesel,standard,1,0,9,False,False,13.5,0.2,5.1,0.6,602.09,False,32b5ae2c-4976-46ae-9c11-bc21b83ff89f,Glasgow → London
DEL000098,2024-03-04 15:57:43,Newcastle,55.07316,-1.659051,Birmingham,52.539429,-1.960005,324.13,10.12,18.96,diesel_truck,diesel,standard,15,0,3,False,False,13.5,2.7,18.4,0.6,385.74,True,990126bc-d777-464f-8b75-4af5ce2e6bec,Newcastle → Birmingham
DEL000099,2024-12-14 00:43:47,Leeds,53.717767,-1.464258,Newcastle,55.026661,-1.545853,167.18,1.57,2.96,diesel_van,diesel,clickCollect,0,5,12,False,True,5.2,0.6,28.2,0.3,46.19,False,f3d6a167-36fe-49d9-b5eb-9213310ee1b0,Leeds → Newcastle
DEL000100,2024-04-26 16:19:41,Liverpool,53.365317,-3.013444,Glasgow,55.867409,-4.246685,320.74,0.96,1.87,diesel_van,diesel,express,16,4,4,True,False,8.7,0.5,22.8,1.0,220.9,False,4466ae3c-8458-47d7-a792-e20e1e6a3616,Liverpool → Glasgow
DEL000101,2024-07-02 18:57:48,Leeds,53.757493,-1.449716,London,51.436071,-0.053474,304.45,2.42,2.56,diesel_van,diesel,standard,18,1,7,True,False,23.0,0.8,19.1,1.0,133.1,True,14da8e26-439d-480b-96ae-94b49ac8b21e,Leeds → London
DEL000102,2024-10-12 03:09:20,Leeds,53.835223,-1.578449,Birmingham,52.386576,-1.845147,180.51,3.43,4.75,diesel_van,diesel,same_day,3,5,10,False,True,13.0,0.1,14.5,0.3,83.37,True,d2e7660d-2353-4108-80e1-ea8ee34681fa,Leeds → Birmingham
DEL000103,2024-03-23 04:42:02,Glasgow,55.811719,-4.189351,Edinburgh,55.944697,-3.160573,77.32,0.97,1.79,diesel_van,diesel,standard,4,5,3,False,True,11.1,2.7,25.6,0.3,21.57,True,5245344b-e43e-474a-8919-c5719fb3ee7e,Glasgow → Edinburgh
DEL000104,2024-09-24 09:19:07,London,51.480497,-0.036807,Newcastle,54.970411,-1.535816,454.27,5.23,7.68,diesel_van,diesel,standard,9,1,9,True,False,13.8,3.2,20.0,1.0,204.19,True,8fa5122d-dc6b-46e2-bbf5-5b814ea4816e,London → Newcastle
DEL000105,2024-06-20 22:32:12,Bristol,51.375727,-2.573825,London,51.560694,-0.114704,189.42,3.92,5.33,diesel_van,diesel,standard,22,3,6,False,False,18.4,1.0,2.6,0.6,60.34,False,88af9f22-dc28-4cf8-8cc3-0656a8a7a71a,Bristol → London
DEL000106,2024-05-22 19:46:32,Newcastle,54.922239,-1.619355,London,51.455952,-0.210402,437.77,2.64,2.18,diesel_van,diesel,clickCollect,19,2,5,True,False,9.1,1.2,14.2,1.0,178.47,True,1f0c04da-a75a-4739-b983-ec259d88048f,Newcastle → London
DEL000107,2024-10-22 23:06:41,Nottingham,52.886958,-1.187384,London,51.594324,-0.217559,184.8,1.46,1.79,diesel_van,diesel,standard,23,1,10,False,False,11.1,0.0,22.8,0.6,55.93,False,bf01acd7-bbe3-4de6-807d-9773b3481df8,Nottingham → London
DEL000108,2024-06-17 16:37:05,Edinburgh,55.968572,-3.179105,Newcastle,54.894152,-1.586657,182.45,3.2,1.71,diesel_van,diesel,standard,16,0,6,True,False,21.5,0.6,13.3,0.9,73.26,True,030ae960-eb41-4ba9-a313-f13060e57f55,Edinburgh → Newcastle
DEL000109,2024-11-04 01:49:12,Glasgow,55.963315,-4.182169,Liverpool,53.314446,-2.961861,337.44,7.98,6.29,diesel_van,diesel,clickCollect,1,0,11,False,False,12.1,1.5,0.3,0.6,115.66,True,2c8259f2-5f65-4e24-a1c6-7618ba640fd2,Glasgow → Liverpool
DEL000110,2024-10-30 17:33:08,Leeds,53.748902,-1.582189,London,51.45724,-0.195705,300.38,3.11,4.52,electric_van,electric,clickCollect,17,2,10,True,False,12.3,2.0,12.8,1.0,24.2,False,0b556358-c423-43b6-9d82-f7f2d4818fe3,Leeds → London
DEL000111,2024-02-13 15:45:10,Leeds,53.757878,-1.620342,Birmingham,52.45836,-1.863933,164.93,3.13,2.21,diesel_van,diesel,standard,15,1,2,False,False,6.5,4.0,2.9,0.6,52.36,False,6bcec595-cfda-49a8-aa2d-9a918860abee,Leeds → Birmingham
DEL000112,2024-06-21 16:03:26,Glasgow,55.826794,-4.18756,Newcastle,54.894981,-1.521402,222.77,4.8,9.03,diesel_truck,diesel,standard,16,4,6,True,False,23.9,0.7,2.5,1.0,326.2,False,71a0871b-f3ca-41b6-8d38-eb4df88e5bbb,Glasgow → Newcastle
DEL000113,2024-05-11 19:23:08,London,51.544149,-0.102042,Manchester,53.517061,-2.229223,293.68,0.75,0.95,electric_van,electric,clickCollect,19,5,5,True,True,9.8,0.7,13.2,0.7,22.11,False,d19b3e36-9671-4642-a6c9-8b99613f28f7,London → Manchester
DEL000114,2024-08-02 18:45:28,Glasgow,55.921796,-4.214525,Edinburgh,56.008918,-3.17673,74.72,2.71,2.56,diesel_van,diesel,same_day,18,4,8,True,False,21.5,1.9,23.9,1.0,52.6,False,9112fe40-e7a7-431a-878c-800e2d1fe9ca,Glasgow → Edinburgh
DEL000115,2024-12-02 06:07:12,Manchester,53.389603,-2.31038,Bristol,51.392165,-2.557883,246.77,2.05,2.63,diesel_van,diesel,standard,6,0,12,False,False,6.8,1.1,15.7,0.6,77.8,True,44a4335f-c900-48a2-a88c-c199c58bface,Manchester → Bristol
DEL000116,2024-09-07 02:38:42,London,51.547266,-0.07663,Bristol,51.521327,-2.497752,187.61,12.03,12.75,cargo_bike,human,express,2,5,9,False,True,11.9,2.5,17.1,0.3,0.0,False,925d6a36-1439-4e4b-a633-6941e0dc0ae8,London → Bristol
DEL000117,2024-08-03 22:29:52,Liverpool,53.469329,-2.929829,Bristol,51.520811,-2.542448,250.49,10.39,7.59,electric_van,electric,standard,22,5,8,False,True,23.6,1.5,28.3,0.3,16.38,False,ec0d88f7-e455-4c8a-9a8c-4ee49accb653,Liverpool → Bristol
DEL000118,2024-12-20 22:49:42,Edinburgh,55.918836,-3.170228,London,51.592878,-0.219688,596.13,3.1,3.41,diesel_van,diesel,express,22,4,12,False,False,5.4,0.7,14.8,0.6,312.31,False,0a3fac70-c733-4cce-9f92-0471859fc475,Edinburgh → London
DEL000119,2024-06-09 20:47:41,Bristol,51.50769,-2.535091,Edinburgh,56.006044,-3.249324,567.26,8.53,6.35,diesel_truck,diesel,standard,20,6,6,False,True,17.6,1.6,5.9,0.2,571.68,True,5ded4528-786c-43d3-92a3-3fb7de018ae5,Bristol → Edinburgh
DEL000120,2024-10-20 00:55:26,London,51.587834,-0.072864,Glasgow,55.855284,-4.208829,623.63,2.05,2.79,cargo_bike,human,standard,0,6,10,False,True,12.1,1.9,19.1,0.3,0.0,False,137781c1-fa6a-4fe5-9f63-ed98a2910bb9,London → Glasgow
DEL000121,2024-01-29 04:32:28,Leeds,53.826029,-1.547189,London,51.489793,-0.191594,311.95,1.24,0.71,motorcycle,petrol,same_day,4,0,1,False,False,4.7,3.9,10.9,0.6,76.97,True,123e62a4-4b4d-4309-8ff9-d0d50e736118,Leeds → London
DEL000122,2024-09-02 02:26:11,Leeds,53.84487,-1.627285,Bristol,51.507216,-2.594093,296.3,3.2,5.24,motorcycle,petrol,same_day,2,0,9,False,False,11.8,3.6,13.7,0.6,60.4,True,7a315ab0-2b83-41bf-8c70-2da6c46ef10c,Leeds → Bristol
DEL000123,2024-06-28 22:27:12,Bristol,51.373797,-2.578029,Leeds,53.80474,-1.634527,308.24,10.4,6.93,electric_van,electric,standard,22,4,6,False,False,20.7,1.1,27.5,0.6,21.83,False,3f1c51c3-a342-4382-8a8b-b3ba049389fd,Bristol → Leeds
DEL000124,2024-05-21 10:30:30,Manchester,53.535875,-2.150851,Glasgow,55.844897,-4.199695,322.56,9.41,8.49,diesel_van,diesel,express,10,1,5,False,False,10.2,2.3,3.6,0.6,181.56,False,eb2b43b3-5488-4a4b-846d-f457caeb48f2,Manchester → Glasgow
DEL000125,2024-09-04 22:35:31,Bristol,51.486235,-2.561731,Leeds,53.82781,-1.53299,302.35,2.95,1.7,diesel_truck,diesel,clickCollect,22,2,9,False,False,11.6,3.7,6.7,0.6,292.21,True,a789d363-0fc4-46fa-a1c7-d7cf552c53c7,Bristol → Leeds
DEL000126,2024-05-28 21:33:26,Nottingham,53.020154,-1.177478,Birmingham,52.478602,-1.838134,88.11,2.84,2.73,diesel_truck,diesel,same_day,21,1,5,False,False,10.9,2.3,6.4,0.6,144.33,False,0f378b6d-fde5-4d3d-a55b-7eabdd543c0a,Nottingham → Birmingham
DEL000127,2024-10-09 02:31:39,Edinburgh,56.013295,-3.105067,Nottingham,52.915697,-1.065971,406.32,8.59,16.58,electric_van,electric,standard,2,2,10,False,False,13.5,0.4,13.1,0.5,27.0,True,254df4fd-4d30-48ce-990e-10c76808b8a1,Edinburgh → Nottingham
DEL000128,2024-08-30 13:07:01,Liverpool,53.437718,-3.031883,Edinburgh,55.989443,-3.205401,318.59,3.68,2.84,diesel_van,diesel,clickCollect,13,4,8,False,False,20.4,0.4,26.8,0.6,101.03,False,aa7ebe18-d620-4079-b1c4-36f94e84cce8,Liverpool → Edinburgh
DEL000129,2024-12-23 03:12:30,Nottingham,52.983716,-1.234941,Leeds,53.736583,-1.54056,97.06,13.79,16.78,diesel_truck,diesel,same_day,3,0,12,False,False,5.0,3.9,18.9,0.6,186.35,True,7c976c7b-e400-4c70-b2b1-c33923084d7b,Nottingham → Leeds
DEL000130,2024-08-20 10:28:47,London,51.494057,-0.05373,Edinburgh,55.987734,-3.090273,602.82,1.36,1.96,diesel_truck,diesel,clickCollect,10,1,8,False,False,24.6,1.9,19.3,0.6,558.33,False,08c5b22b-1cc0-4e3c-968e-464bbf71d0a9,London → Edinburgh
DEL000131,2024-02-12 13:25:04,Manchester,53.46348,-2.33411,Nottingham,52.870037,-1.159919,117.41,3.0,5.67,diesel_van,diesel,standard,13,0,2,False,False,3.4,2.9,8.6,0.6,43.91,True,67673731-9c68-4a15-92c2-fc10651a47b7,Manchester → Nottingham
DEL000132,2024-05-15 05:53:45,Edinburgh,56.053259,-3.230028,London,51.477632,-0.222109,626.22,0.5,0.29,diesel_truck,diesel,standard,5,2,5,False,False,14.0,2.9,23.6,0.6,615.13,False,cc05d39c-b4f9-4848-9dbf-85665c46bf5c,Edinburgh → London
DEL000133,2024-11-27 03:30:33,Bristol,51.511017,-2.584919,Liverpool,53.371783,-3.085187,239.64,4.14,2.17,diesel_truck,diesel,standard,3,2,11,False,False,14.1,2.1,15.1,0.6,251.33,True,ffbb9a00-4459-4fbd-99ec-94380d5e8c76,Bristol → Liverpool
DEL000134,2024-11-11 03:04:37,London,51.513301,-0.17912,Nottingham,52.973064,-1.112405,205.1,8.27,12.14,motorcycle,petrol,standard,3,0,11,False,False,14.2,2.5,22.6,0.6,27.28,False,17be41d8-4f3f-49b9-bb96-74b21723eb53,London → Nottingham
DEL000135,2024-12-24 13:08:27,Nottingham,52.977079,-1.107567,Leeds,53.769107,-1.636628,106.14,16.01,24.46,diesel_truck,diesel,standard,13,1,12,False,False,6.1,0.1,21.6,0.6,129.7,False,be2a67f5-fdca-44d5-9774-eeee75ddab6f,Nottingham → Leeds
DEL000136,2024-10-15 11:30:39,London,51.469361,-0.043312,Birmingham,52.559708,-1.933815,196.04,1.32,1.22,motorcycle,petrol,express,11,1,10,False,False,11.5,0.2,3.2,0.6,38.99,False,13f3d72d-1a39-4c6c-a30e-f523147d8dc5,London → Birmingham
DEL000137,2024-04-08 23:36:59,London,51.571585,-0.142835,Nottingham,52.963485,-1.111821,191.35,1.38,2.6,diesel_van,diesel,standard,23,0,4,False,False,11.9,1.2,2.9,0.6,57.1,False,90993bcf-814f-4150-908f-902594a48c97,London → Nottingham
DEL000138,2024-06-18 23:43:35,London,51.507027,-0.111689,Glasgow,55.844995,-4.313174,635.43,1.46,2.22,electric_van,electric,standard,23,1,6,False,False,20.6,1.7,1.9,0.6,35.49,True,6100c0ef-9594-41dd-bfcb-ab042ddcf15a,London → Glasgow
DEL000139,2024-04-02 20:44:28,Nottingham,52.996718,-1.198477,Leeds,53.795929,-1.595303,105.36,2.58,2.45,diesel_van,diesel,same_day,20,1,4,False,False,13.6,0.5,15.1,0.6,54.09,True,95dc8f1a-bfff-44a5-a90b-c27eac4ea06f,Nottingham → Leeds
DEL000140,2024-10-29 10:14:32,Manchester,53.533845,-2.245191,Liverpool,53.379001,-2.933647,60.15,4.75,2.38,diesel_van,diesel,same_day,10,1,10,False,False,13.8,1.6,27.5,0.6,33.17,False,bed4de2b-18a2-41df-bb6e-2643fb5cce8c,Manchester → Liverpool
DEL000141,2024-06-04 02:41:04,Bristol,51.386936,-2.535411,Leeds,53.774847,-1.624424,307.87,1.15,2.2,diesel_van,diesel,standard,2,1,6,False,False,18.2,1.2,21.0,0.6,96.19,False,5aab0b64-0beb-4d70-8213-705125f854ed,Bristol → Leeds
DEL000142,2024-09-16 04:56:23,Newcastle,54.883365,-1.53271,Edinburgh,55.934902,-3.193489,174.5,1.57,0.86,diesel_van,diesel,standard,4,0,9,False,False,14.8,3.2,5.6,0.5,52.42,True,31f2a09d-6627-4eb1-8ccc-e2b02e26d03d,Newcastle → Edinburgh
DEL000143,2024-06-14 10:25:02,Nottingham,53.050687,-1.108097,Newcastle,55.035754,-1.580185,254.75,4.8,4.44,diesel_van,diesel,standard,10,4,6,False,False,22.4,1.8,17.5,0.5,78.53,True,d3e7b383-e7f1-410b-91a1-7f5e07c77cbc,Nottingham → Newcastle
DEL000144,2024-11-11 03:12:33,Newcastle,54.943133,-1.639746,London,51.485133,-0.16745,442.0,0.79,0.61,diesel_truck,diesel,same_day,3,0,11,False,False,11.8,0.9,13.3,0.6,705.74,True,9dbe387d-62a2-491e-bdea-d89c6ff8415a,Newcastle → London
DEL000145,2024-09-06 16:13:06,Manchester,53.533905,-2.151491,Newcastle,54.93953,-1.65022,176.3,10.27,14.26,electric_van,electric,clickCollect,16,4,9,True,False,14.4,0.6,8.7,1.0,16.19,True,ea9b0806-a799-4de7-81c5-fb647b2ad1e0,Manchester → Newcastle
DEL000146,2024-03-21 04:17:37,Birmingham,52.429619,-1.818285,London,51.447892,-0.127927,177.32,3.37,4.3,electric_van,electric,standard,4,3,3,False,False,10.7,2.2,13.5,0.6,10.3,True,faf2c413-2e17-42b8-8dcf-7457ec193fee,Birmingham → London
DEL000147,2024-05-15 09:06:32,Newcastle,55.063328,-1.702449,Birmingham,52.445586,-1.854093,328.35,7.1,13.19,diesel_truck,diesel,express,9,2,5,True,False,8.2,1.2,7.6,1.0,826.99,True,77b07346-d675-47eb-945f-055cef343ab2,Newcastle → Birmingham
DEL000148,2024-12-28 20:05:48,Birmingham,52.523778,-1.805022,London,51.439787,-0.030373,196.48,10.51,19.86,diesel_van,diesel,clickCollect,20,5,12,False,True,2.6,1.0,0.8,0.3,70.82,False,a6558d7f-2c2c-4027-a936-d09afa2b62f5,Birmingham → London
DEL000149,2024-04-06 03:14:34,Liverpool,53.439651,-3.052824,Glasgow,55.93364,-4.197328,328.56,4.81,9.42,electric_van,electric,standard,3,5,4,False,True,12.0,0.2,17.3,0.3,18.27,False,f904a01b-e3a8-489a-bb04-9567c6367525,Liverpool → Glasgow
DEL000150,2024-12-04 21:23:47,Leeds,53.738289,-1.612715,Birmingham,52.411818,-1.886394,166.64,0.92,1.81,diesel_van,diesel,standard,21,2,12,False,False,0.6,3.9,24.6,0.6,54.79,False,0dae59e7-4962-4cb5-8fce-3d748fa913b3,Leeds → Birmingham
DEL000151,2024-01-18 04:24:40,Newcastle,54.961533,-1.589941,Manchester,53.554618,-2.161611,178.25,3.87,3.91,diesel_van,diesel,clickCollect,4,3,1,False,False,7.0,3.9,3.0,0.6,55.74,True,77fdc7bd-0c62-4f61-9c34-20a302d47667,Newcastle → Manchester
DEL000152,2024-07-20 17:58:09,Bristol,51.474813,-2.637249,Newcastle,54.892835,-1.602001,438.46,1.98,3.5,electric_van,electric,standard,17,5,7,True,True,21.6,0.1,0.7,0.6,32.08,True,ffe2e597-32e6-4166-91cf-c929a014df85,Bristol → Newcastle
DEL000153,2024-10-01 15:08:45,Birmingham,52.420985,-1.967967,Newcastle,54.993061,-1.55487,319.53,4.73,5.47,diesel_van,diesel,standard,15,1,10,False,False,13.6,1.7,16.2,0.6,102.02,True,bd6c8d23-faa5-4957-85ff-7912bb7b578a,Birmingham → Newcastle
DEL000154,2024-04-19 09:55:04,Nottingham,52.987307,-1.253882,Glasgow,55.779775,-4.253749,405.18,12.79,12.26,diesel_van,diesel,express,9,4,4,True,False,14.3,1.9,11.4,1.0,346.68,False,36c87789-2f8b-46b1-8eb0-bc9222b86f40,Nottingham → Glasgow
DEL000155,2024-10-17 19:58:44,London,51.588661,-0.206922,Glasgow,55.782823,-4.279281,601.18,0.85,1.61,diesel_truck,diesel,standard,19,3,10,True,False,10.8,1.9,16.9,1.0,776.46,True,c344b6e8-934f-472b-b264-b6a24a2ec70c,London → Glasgow
DEL000156,2024-08-05 01:09:25,Liverpool,53.422433,-3.084635,Manchester,53.520657,-2.187337,71.15,9.3,17.71,diesel_van,diesel,express,1,0,8,False,False,18.1,1.9,23.8,0.6,43.08,True,0f9c6266-b700-4f13-a60e-3b170044605d,Liverpool → Manchester
DEL000157,2024-12-19 21:59:58,Edinburgh,55.926669,-3.269364,Birmingham,52.555285,-1.978466,437.78,2.21,3.85,cargo_bike,human,standard,21,3,12,False,False,0.9,2.2,1.5,0.6,0.0,True,fb79785f-6023-4152-a30e-1b7d414e1712,Edinburgh → Birmingham
DEL000158,2024-02-02 06:18:17,London,51.503571,-0.185434,Newcastle,55.044204,-1.634506,463.04,0.7,0.56,diesel_van,diesel,same_day,6,4,2,False,False,5.4,0.7,18.3,0.6,233.92,False,38b01563-9e8d-4ed2-a9c2-cf499aeafd97,London → Newcastle
DEL000159,2024-06-05 09:23:19,Manchester,53.516138,-2.272642,Edinburgh,56.008331,-3.088754,311.13,0.98,1.14,cargo_bike,human,clickCollect,9,2,6,True,False,19.6,0.3,23.9,1.0,0.0,False,141ab396-41fc-407d-938c-74dfefed964c,Manchester → Edinburgh
DEL000160,2024-01-19 07:51:49,Edinburgh,56.036917,-3.173489,London,51.453423,-0.151083,618.69,2.41,4.73,diesel_truck,diesel,standard,7,4,1,True,False,4.2,2.5,24.6,1.0,995.91,False,1d2490bc-eab3-47f0-a19a-2eab77d88929,Edinburgh → London
DEL000161,2024-09-13 15:19:53,Edinburgh,55.899506,-3.171447,Bristol,51.39462,-2.612312,568.82,3.49,5.94,electric_van,electric,express,15,4,9,False,False,12.1,4.0,1.5,0.5,53.65,True,1c6111f3-6380-4d49-86f6-d7b71cabc075,Edinburgh → Bristol
DEL000162,2024-10-16 02:40:59,Liverpool,53.431284,-2.957735,Birmingham,52.481902,-1.946958,142.26,3.57,4.04,electric_van,electric,standard,2,2,10,False,False,14.2,1.7,22.6,0.6,8.4,False,9ad53e82-4432-484e-8dd2-2fc575d56603,Liverpool → Birmingham
DEL000163,2024-03-08 15:46:46,Edinburgh,55.879205,-3.112151,Leeds,53.853122,-1.606122,274.06,8.2,10.08,diesel_van,diesel,clickCollect,15,4,3,False,False,12.4,1.4,26.1,0.6,92.91,True,7510beb5-39e0-4760-8109-513cd7287579,Edinburgh → Leeds
DEL000164,2024-03-25 06:31:24,Liverpool,53.448501,-2.953158,London,51.436663,-0.064281,331.93,0.74,1.33,diesel_van,diesel,standard,6,0,3,False,False,13.0,2.4,7.5,0.6,95.23,True,edf21f8e-aaf0-4268-acf0-ee172bba1c44,Liverpool → London
DEL000165,2024-03-30 08:21:45,Bristol,51.473795,-2.538475,Birmingham,52.451131,-1.820336,139.11,12.76,22.61,diesel_van,diesel,express,8,5,3,True,True,10.6,0.5,27.1,0.7,114.98,True,1d5a3551-4208-48fc-a691-7987d9cd834c,Bristol → Birmingham
DEL000166,2024-07-25 09:05:24,Newcastle,54.910305,-1.579635,Liverpool,53.38897,-2.979927,214.51,0.7,0.53,diesel_van,diesel,express,9,3,7,True,False,25.0,0.4,25.8,1.0,148.5,True,6825527b-4c2a-4c1e-afda-da10d1bc01da,Newcastle → Liverpool
DEL000167,2024-01-27 14:20:36,Newcastle,54.952267,-1.602639,Nottingham,52.966707,-1.15058,248.04,4.94,7.07,electric_van,electric,express,14,5,1,False,True,5.3,3.2,18.4,0.2,22.86,False,45404795-8637-4e89-b03f-e46cf728d52f,Newcastle → Nottingham
DEL000168,2024-09-15 07:38:54,Manchester,53.570973,-2.312489,Newcastle,54.994795,-1.636573,182.45,1.96,1.86,diesel_truck,diesel,clickCollect,7,6,9,True,True,12.3,2.0,15.9,0.7,220.41,True,a4eb2c2b-61f0-4726-8e97-8f01df65fbda,Manchester → Newcastle
DEL000169,2024-11-06 10:26:31,Glasgow,55.897204,-4.298115,Liverpool,53.38249,-2.900929,335.35,3.29,5.02,diesel_van,diesel,clickCollect,10,2,11,False,False,10.5,4.0,0.4,0.6,99.93,False,ddb281bd-a3ce-4ec0-904e-d6aaefd0b069,Glasgow → Liverpool
DEL000170,2024-09-29 00:17:41,Nottingham,52.934571,-1.065266,Edinburgh,55.878572,-3.203043,394.54,13.3,24.37,diesel_van,diesel,same_day,0,6,9,False,True,13.4,0.8,7.3,0.2,230.07,True,8c7fcfe6-e92e-4412-b235-de8c8f796f83,Nottingham → Edinburgh
DEL000171,2024-03-03 21:11:42,Birmingham,52.5193,-1.945451,Edinburgh,55.857216,-3.278298,423.6,2.54,2.36,diesel_truck,diesel,standard,21,6,3,False,True,13.0,1.9,13.2,0.3,394.15,True,c9a8c72b-be76-4e79-b735-c79754517fe0,Birmingham → Edinburgh
DEL000172,2024-11-13 00:31:28,Birmingham,52.582187,-1.957737,London,51.499187,-0.202096,199.24,3.61,3.84,diesel_van,diesel,express,0,2,11,False,False,11.2,2.0,10.5,0.6,103.71,False,aa514159-5c87-47c6-82a5-bc95aac5ea98,Birmingham → London
DEL000173,2024-02-03 06:43:29,Newcastle,54.982504,-1.635053,Glasgow,55.92827,-4.342536,230.12,3.85,3.55,diesel_van,diesel,standard,6,5,2,False,True,1.9,1.1,27.2,0.3,77.66,False,bbc547aa-2dde-41bd-926f-544e1fc3302a,Newcastle → Glasgow
DEL000174,2024-06-28 21:00:40,Bristol,51.428483,-2.524803,Edinburgh,55.897226,-3.124809,559.2,3.26,3.31,electric_van,electric,standard,21,4,6,False,False,19.3,0.3,22.7,0.5,32.51,True,0e51434b-4411-44b8-a75f-65173a0ffd1a,Bristol → Edinburgh
DEL000175,2024-04-21 21:26:06,London,51.460715,-0.127684,Glasgow,55.931011,-4.177741,621.97,7.72,9.1,electric_van,electric,standard,21,6,4,False,True,13.1,1.1,10.3,0.3,36.82,False,b0ea9901-575d-4c7f-82c1-c9bbab54e61e,London → Glasgow
DEL000176,2024-05-08 20:40:37,Nottingham,52.858361,-1.203916,Leeds,53.789296,-1.546834,121.48,2.5,2.16,diesel_van,diesel,same_day,20,2,5,False,False,9.7,1.2,5.6,0.6,60.33,True,0835e949-666b-4f9a-bce2-736fd4b92265,Nottingham → Leeds
DEL000177,2024-08-01 08:57:00,Birmingham,52.475152,-1.854326,Liverpool,53.376752,-2.970707,138.9,1.31,1.9,diesel_van,diesel,standard,8,3,8,True,False,20.8,1.0,20.1,1.0,55.09,False,e3f54c9f-4957-405b-a3a5-7e3a59cdf8e4,Birmingham → Liverpool
DEL000178,2024-12-09 12:25:20,Birmingham,52.521901,-1.804931,Liverpool,53.347581,-2.964265,133.77,8.79,14.25,diesel_van,diesel,standard,12,0,12,False,False,2.4,1.6,15.2,0.6,52.61,True,d01b1871-0542-4483-a16e-f722681e1383,Birmingham → Liverpool
DEL000179,2024-07-17 06:09:32,Newcastle,54.890445,-1.586018,Glasgow,55.813218,-4.308752,227.69,3.46,2.22,diesel_van,diesel,express,6,2,7,False,False,18.9,1.1,2.4,0.6,113.81,False,ba9d8e24-642d-4269-a1b8-e1942673b759,Newcastle → Glasgow
DEL000180,2024-04-03 09:06:18,Newcastle,55.07077,-1.604265,Edinburgh,55.894206,-3.104866,150.35,5.73,9.92,diesel_van,diesel,standard,9,2,4,True,False,11.4,2.2,17.1,0.9,68.91,True,d525c08d-5b65-43a3-a606-02fd80bd9ead,Newcastle → Edinburgh
DEL000181,2024-09-20 15:09:53,Nottingham,52.903252,-1.071191,Manchester,53.418965,-2.154685,103.09,4.05,2.07,diesel_van,diesel,standard,15,4,9,False,False,12.8,3.6,2.7,0.6,33.61,True,3529adec-ed87-4248-8b85-e934c904c976,Nottingham → Manchester
DEL000182,2024-05-07 06:20:00,Newcastle,55.07159,-1.714907,London,51.511869,-0.047871,452.35,11.47,10.76,diesel_van,diesel,standard,6,1,5,False,False,14.6,1.2,28.9,0.6,157.4,True,b69f5e22-9cf3-45b8-9a81-e92a0661e22a,Newcastle → London
DEL000183,2024-10-10 20:17:06,Liverpool,53.349849,-3.068469,Bristol,51.44145,-2.653544,235.6,12.54,17.91,diesel_van,diesel,standard,20,3,10,False,False,14.1,1.7,1.2,0.6,85.31,False,60c2a95e-51a3-4ac4-8748-070646078cb4,Liverpool → Bristol
DEL000184,2024-10-10 01:17:16,London,51.48009,-0.201764,Nottingham,52.866124,-1.18345,190.89,4.99,6.52,diesel_van,diesel,standard,1,3,10,False,False,13.0,2.1,23.4,0.6,60.14,False,062437e2-b048-46b5-9b09-cc16c457a83f,London → Nottingham
DEL000185,2024-03-31 14:30:58,Birmingham,52.48351,-1.800616,Manchester,53.545896,-2.301472,137.47,3.53,3.39,diesel_van,diesel,clickCollect,14,6,3,False,True,13.7,2.7,0.7,0.3,40.3,True,e779b62d-5caf-4d8c-b2e8-d27f01ccb5c2,Birmingham → Manchester
DEL000186,2024-01-17 00:53:24,Leeds,53.886074,-1.497449,Edinburgh,55.915484,-3.182706,279.97,15.0,14.06,diesel_van,diesel,express,0,2,1,False,False,1.7,3.2,4.4,0.6,209.91,True,94af290f-ca8d-468e-b390-186081b168e7,Leeds → Edinburgh
DEL000187,2024-07-29 01:31:56,Leeds,53.786887,-1.600647,Newcastle,54.975878,-1.576848,149.67,2.11,3.05,electric_van,electric,express,1,0,7,False,False,24.6,1.3,7.1,0.6,14.9,True,3b38f4c9-b508-483f-ac1e-59aa635097ab,Leeds → Newcastle
